28CG62,10/14/2016 0:00,2744,5461.279
28CG62,12/11/2016 0:00,3079,7858.209
28CG62,12/26/2016 0:00,3347,7918.567
28CG62,1/8/2017 0:00,3545,8644.655
28CG62,1/17/2017 0:00,4216,8066.534
28CG63,6/22/2016 0:00,3000,7013.628
28CG63,7/22/2016 0:00,3642,5601.113
28CG63,8/12/2016 0:00,2981,4420.833
28CG63,11/22/2016 0:00,4185,6485.964
28CG63,12/9/2016 0:00,4106,6142.825
28CG63,1/4/2017 0:00,4676,6543.612
28CG71,1/4/2016 0:00,3673,9957.958
28CG71,2/5/2016 0:00,3399,9425.088
28CG71,2/19/2016 0:00,3594,9396.672
28CG71,4/27/2016 0:00,2542,7217.659
28CG71,5/17/2016 0:00,2461,5114.739
28CG71,7/29/2016 0:00,2932,6077.847
28CG71,8/26/2016 0:00,2514,4812.562
28CG71,9/7/2016 0:00,3370,6835.579
28CG71,9/18/2016 0:00,2301,4533.342
28CG71,9/25/2016 0:00,2368,4675.366
28CG71,10/10/2016 0:00,2428,4642.16
28CG71,10/29/2016 0:00,2511,5174.747
28CG71,11/24/2016 0:00,3523,7489.134
28CG71,12/1/2016 0:00,3590,7568.248
28CG71,12/24/2016 0:00,3939,7987.762
28CG71,1/10/2017 0:00,3826,7019.778
28CG72,4/30/2016 0:00,3480,2381.086
28CG72,5/8/2016 0:00,3690,2828.054
28CG72,6/9/2016 0:00,3986,2477.042
28CG72,6/23/2016 0:00,3894,2489.857
28CG72,7/31/2016 0:00,3491,2602.78
28CG72,10/5/2016 0:00,153,132.445
28CG72,11/26/2016 0:00,5552,4370.028
28CG74,3/12/2016 0:00,4128,3741.145
28CG74,3/30/2016 0:00,3433,2977.063
28CG74,5/2/2016 0:00,2785,2530.261
28CG74,6/26/2016 0:00,2650,2677.769
28CG74,7/9/2016 0:00,3288,3001.586
28CG74,8/8/2016 0:00,3003,2740.518
28CG74,8/12/2016 0:00,2492,2257.684
28CG74,10/8/2016 0:00,2696,1857.165
28CG74,11/9/2016 0:00,3849,2748.627
28CG74,11/30/2016 0:00,4124,3578.765
28CG74,12/21/2016 0:00,4449,4152.758
28CG74,1/4/2017 0:00,4712,3620.333
28CG74,1/12/2017 0:00,4309,3998.175
28CG75,10/5/2016 0:00,122,168.849
28CG75,10/10/2016 0:00,2241,3292.459
28CG75,11/6/2016 0:00,2982,4646.321
28CG75,11/9/2016 0:00,3616,5341.233
28CG75,11/16/2016 0:00,3412,4961.873
28CG75,11/29/2016 0:00,3889,5739.147
28CG75,12/1/2016 0:00,3781,5512.509
28CG75,12/7/2016 0:00,3482,5005.615
28CG75,1/16/2017 0:00,3844,5754.94
28CG76,1/11/2016 0:00,6388,6811.235
28CG76,3/3/2016 0:00,5926,6615.47
28CG76,5/25/2016 0:00,4406,5171.988
